Uberstrain	Name	Data_Source(Accession_No.;Sequencing_Platform;Sequencing_Library;Insert_Size;Experiment;Bases;Average_Length;Status)	Barcode	Source_Niche	Source_Type	Source_Details	Collection_Year	Collection_Month	Collection_Day	Collection_Time	Continent	Country	Region	District	City	Post_Code	Latitude	Longitude	Serovar	Subspecies	Disease	Antigenic_Formulas	Phage_Type	Lab_Contact	Comment	Bio_Project_ID	Project_ID	Sample_ID	Secondary_Sample_ID	Date_Entered	Release_Date	ST	eBG	Serotype_(Predicted)	Lineage	Status	Coverage	N50	Length	Species	Contig_Number(>=200_bp)	Low_Quality_Bases	Version	SISTR1_Serovar	SISTR1_Serogroup	SeqSero2_Serovar	SeqSero2_Serogroup	wgMLST	cgMLST	HC0	HC2	HC5	HC10	HC20	HC50	HC100	HC200	HC400	HC900	HC2000	HC2600	HC2850	Lab_Contact_Lowercase	Accession_No	Sequencing_Platform	Sequencing_Library	Insert_Size	Experiment	Bases	Average_Length
SAL_FB9319AA	ISLHD_2019_01	traces-0yDTqSH;ILLUMINA;Paired;;NA;;	SAL_FB9319AA	Human	Human	Human	2019	NA	NA	NA	Oceania	Australia	NSW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M. Cummins (UTS, Sydney)	NA	NA	NA	NA	NA	2021-02-01	2023-02-05	32	31	Infantis	ND	Assembled	120	239273	4682232	Salmonella enterica;91.42%	43	51144	4.1	Infantis	C1	Infantis	7	311914	254660	254660	254660	45736	45736	45736	2398	36	36	36	36	36	2	2	m. cummins (uts, sydney)	NA	NA	NA	NA	NA	NA	NA
SAL_FB9320AA	SIML_2017_05	traces-0iILOis;ILLUMINA;Paired;;NA;;	SAL_FB9320AA	Human	Human	Human	2017	NA	NA	NA	Oceania	Australia	NSW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M. Cummins (UTS, Sydney)	NA	NA	NA	NA	NA	2021-02-01	2023-02-05	34	1	Typhimurium	ND	Assembled	91	278364	5157028	Salmonella enterica;92.0%	74	7213	4.1	I 1,4,[5],12:i:-	B	4:i:-	4	311915	254661	254661	254661	254661	244836	2	2	2	2	2	2	2	2	2	m. cummins (uts, sydney)	NA	NA	NA	NA	NA	NA	NA
SAL_FB9321AA	ISLHD_2019_27	traces-0TuyCjm;ILLUMINA;Paired;;NA;;	SAL_FB9321AA	Human	Human	Human	2019	NA	NA	NA	Oceania	Australia	NSW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M. Cummins (UTS, Sydney)	NA	NA	NA	NA	NA	2021-02-01	2023-02-05	16	9	Virchow	ND	Assembled	106	483136	4668376	Salmonella enterica;96.3%	38	10532	4.1	Virchow	C1	Virchow	7	311916	254653	254653	254653	174357	174357	7260	7260	715	715	111	111	111	2	2	m. cummins (uts, sydney)	NA	NA	NA	NA	NA	NA	NA
SAL_FB9322AA	SIML_2017_23	traces-0hNsyAs;ILLUMINA;Paired;;NA;;	SAL_FB9322AA	Human	Human	Human	2017	NA	NA	NA	Oceania	Australia	NSW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M. Cummins (UTS, Sydney)	NA	NA	NA	NA	NA	2021-02-01	2023-02-05	19	1	Typhimurium	ND	Assembled	104	301494	4865705	Salmonella enterica;100.0%	61	7536	4.1	Typhimurium	B	Typhimurium	4	311917	254662	254662	80488	80488	80488	80488	201	201	2	2	2	2	2	2	m. cummins (uts, sydney)	NA	NA	NA	NA	NA	NA	NA
SAL_FB9323AA	ISLHD_2019_14	traces-0CrPmHg;ILLUMINA;Paired;;NA;;	SAL_FB9323AA	Human	Human	Human	2019	NA	NA	NA	Oceania	Australia	NSW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M. Cummins (UTS, Sydney)	NA	NA	NA	NA	NA	2021-02-01	2023-02-05	19	1	Typhimurium	ND	Assembled	118	225786	4969892	Salmonella enterica;97.44%	59	7006	4.1	Typhimurium	B	Typhimurium	4	311920	254665	254665	254665	254665	241199	231197	1503	1503	2	2	2	2	2	2	m. cummins (uts, sydney)	NA	NA	NA	NA	NA	NA	NA
SAL_FB9324AA	Seagull_18_117_3_S23	traces-0QuCiUl;ILLUMINA;Paired;;NA;;	SAL_FB9324AA	Wild Animal	Avian	Gull	2018	NA	NA	NA	Oceania	Australia	NSW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M. Cummins (UTS, Sydney)	NA	NA	NA	NA	NA	2021-02-01	2023-02-05	19	1	Typhimurium	ND	Assembled	192	376723	4927750	Salmonella enterica;100.0%	59	13294	4.1	Typhimurium	B	Typhimurium	4	311932	254548	254548	254529	254529	254529	5008	1950	1547	1400	2	2	2	2	2	m. cummins (uts, sydney)	NA	NA	NA	NA	NA	NA	NA
SAL_FB9325AA	SIML_2017_10	traces-0laEWIx;ILLUMINA;Paired;;NA;;	SAL_FB9325AA	Human	Human	Human	2017	NA	NA	NA	Oceania	Australia	NSW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M. Cummins (UTS, Sydney)	NA	NA	NA	NA	NA	2021-02-01	2023-02-05	29	29	Typhimurium	ND	Assembled	87	384987	4906885	Salmonella enterica;81.58%	55	8751	4.1	I 1,4,[5],12:d:-	B	ND	4	311925	62782	62782	62782	1300	1300	1300	1300	1300	211	211	211	211	2	2	m. cummins (uts, sydney)	NA	NA	NA	NA	NA	NA	NA
SAL_FB9326AA	Seagull_18_240_1_S58	traces-0oRqPkD;ILLUMINA;Paired;;NA;;	SAL_FB9326AA	Wild Animal	Avian	Gull	2018	NA	NA	NA	Oceania	Australia	NSW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M. Cummins (UTS, Sydney)	NA	NA	NA	NA	NA	2021-02-01	2023-02-05	19	1	Typhimurium	ND	Assembled	366	273057	4926343	Salmonella enterica;100.0%	76	11454	4.1	Typhimurium	B	Typhimurium	4	311922	254667	254667	254529	254529	254529	5008	1950	1547	1400	2	2	2	2	2	m. cummins (uts, sydney)	NA	NA	NA	NA	NA	NA	NA
SAL_FB9327AA	ISLHD_2019_09	traces-0KgEYYh;ILLUMINA;Paired;;NA;;	SAL_FB9327AA	Human	Human	Human	2019	NA	NA	NA	Oceania	Australia	NSW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M. Cummins (UTS, Sydney)	NA	NA	NA	NA	NA	2021-02-01	2023-02-05	13	54	Agona	ND	Assembled	105	244808	4858815	Salmonella enterica;100.0%	43	8912	4.1	Agona	B	Agona	4	311919	254664	254664	254664	250044	231457	419	29	29	28	28	28	28	28	2	m. cummins (uts, sydney)	NA	NA	NA	NA	NA	NA	NA
SAL_FB9328AA	ISLHD_2019_15	traces-0ldFach;ILLUMINA;Paired;;NA;;	SAL_FB9328AA	Human	Human	Human	2019	NA	NA	NA	Oceania	Australia	NSW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M. Cummins (UTS, Sydney)	NA	NA	NA	NA	NA	2021-02-01	2023-02-05	19	1	Typhimurium	ND	Assembled	99	271390	4913123	Salmonella enterica;100.0%	54	7564	4.1	Typhimurium	B	Typhimurium	4	311923	254668	254668	254668	254668	87508	42187	1503	1503	2	2	2	2	2	2	m. cummins (uts, sydney)	NA	NA	NA	NA	NA	NA	NA
SAL_FB9329AA	ISLHD_2018_14_S103	traces-0mYZEWC;ILLUMINA;Paired;;NA;;	SAL_FB9329AA	Human	Human	Human	2018	NA	NA	NA	Oceania	Australia	NSW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M. Cummins (UTS, Sydney)	NA	NA	NA	NA	NA	2021-02-01	2023-02-05	424	NaN	Birkenhead	ND	Assembled	325	336980	4733593	Salmonella enterica;97.06%	41	7730	4.1	Birkenhead	C1	Birkenhead	7	311928	254671	254671	254671	254671	254671	254671	29315	27620	27620	27620	27620	27620	1272	2	m. cummins (uts, sydney)	NA	NA	NA	NA	NA	NA	NA
SAL_FB9330AA	Seagull_18_220_S109	traces-0PlzFhw;ILLUMINA;Paired;;NA;;	SAL_FB9330AA	Wild Animal	Avian	Gull	2018	NA	NA	NA	Oceania	Australia	NSW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M. Cummins (UTS, Sydney)	NA	NA	NA	NA	NA	2021-02-01	2023-02-05	19	1	Typhimurium	ND	Assembled	236	376723	4926227	Salmonella enterica;100.0%	58	10978	4.1	Typhimurium	B	Typhimurium	4	311930	254548	254548	254529	254529	254529	5008	1950	1547	1400	2	2	2	2	2	m. cummins (uts, sydney)	NA	NA	NA	NA	NA	NA	NA
SAL_FB9332AA	Seagull_18_96_2_S15	traces-0LnBknr;ILLUMINA;Paired;;NA;;	SAL_FB9332AA	Wild Animal	Avian	Gull	2018	NA	NA	NA	Oceania	Australia	NSW	NA	NA	NA	NA	NA	Anatum (predicted)	I	NA	NA	NA	M. Cummins (UTS, Sydney)	NA	NA	NA	NA	NA	2021-02-01	2023-02-05	64	65	Anatum	ND	Assembled	251	649199	4593821	Salmonella enterica;100.0%	32	5754	4.1	Anatum	E1	Anatum	3,10	311931	254652	254652	254652	254652	254652	254652	63966	5	5	5	5	5	2	2	m. cummins (uts, sydney)	NA	NA	NA	NA	NA	NA	NA
SAL_FB9333AA	SG19_238_Sal	traces-0Oxuovt;ILLUMINA;Paired;;NA;;	SAL_FB9333AA	Wild Animal	Avian	Gull	2019	NA	NA	NA	Oceania	Australia	NSW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M. Cummins (UTS, Sydney)	NA	NA	NA	NA	NA	2021-02-01	2023-02-05	19	1	Typhimurium	ND	Assembled	74	69437	4884924	Salmonella enterica;99.17%	144	38392	4.1	Typhimurium	B	Typhimurium	4	311926	254670	254670	254670	254670	1852	1852	1503	1503	2	2	2	2	2	2	m. cummins (uts, sydney)	NA	NA	NA	NA	NA	NA	NA
SAL_FB9334AA	SIML_2017_11	traces-0VSAFHt;ILLUMINA;Paired;;NA;;	SAL_FB9334AA	Human	Human	Human	2017	NA	NA	NA	Oceania	Australia	NSW	NA	NA	NA	NA	NA	Senftenberg (Predicted)	NA	NA	NA	NA	M. Cummins (UTS, Sydney)	NA	NA	NA	NA	NA	2021-02-01	2023-02-05	14	55	Senftenberg	ND	Assembled	85	355425	4853086	Salmonella enterica;93.76%	48	13389	4.1	Senftenberg	E4	Senftenberg	1,3,19	311927	129903	129903	113910	113910	113910	113910	42	42	42	42	42	42	42	2	m. cummins (uts, sydney)	NA	NA	NA	NA	NA	NA	NA
SAL_FB9335AA	ISLHD_2018_11_S100	traces-0svDHUF;ILLUMINA;Paired;;NA;;	SAL_FB9335AA	Human	Human	Human	2018	NA	NA	NA	Oceania	Australia	NSW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M. Cummins (UTS, Sydney)	NA	NA	NA	NA	NA	2021-02-01	2023-02-05	19	1	Typhimurium	ND	Assembled	58	361364	4863873	Salmonella enterica;100.0%	57	7325	4.1	Typhimurium	B	Typhimurium	4	311924	254669	254669	80488	80488	80488	80488	201	201	2	2	2	2	2	2	m. cummins (uts, sydney)	NA	NA	NA	NA	NA	NA	NA
SAL_FB9336AA	SIML_2017_22	traces-0irQXQg;ILLUMINA;Paired;;NA;;	SAL_FB9336AA	Human	Human	Human	2017	NA	NA	NA	Oceania	Australia	NSW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M. Cummins (UTS, Sydney)	NA	NA	NA	NA	NA	2021-02-01	2023-02-05	19	1	Typhimurium	ND	Assembled	92	377469	4909286	Salmonella enterica;95.66%	68	16688	4.1	Typhimurium	B	Typhimurium	4	311929	254672	254672	169628	169628	59443	5503	2449	2449	2	2	2	2	2	2	m. cummins (uts, sydney)	NA	NA	NA	NA	NA	NA	NA
SAL_FB9337AA	ISLHD_2018_4_S93	traces-0mElVDq;ILLUMINA;Paired;;NA;;	SAL_FB9337AA	Human	Human	Human	2018	NA	NA	NA	Oceania	Australia	NSW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M. Cummins (UTS, Sydney)	NA	NA	NA	NA	NA	2021-02-01	2023-02-05	11	4	Enteritidis	ND	Assembled	344	490295	4762553	Salmonella enterica;95.65%	38	16122	4.1	Enteritidis	D1	Enteritidis	9	311936	254676	254676	254676	254676	254676	412	87	87	12	12	12	12	2	2	m. cummins (uts, sydney)	NA	NA	NA	NA	NA	NA	NA
SAL_FB9338AA	SIML_2019_09	traces-0QrBHlA;ILLUMINA;Paired;;NA;;	SAL_FB9338AA	Human	Human	Human	2019	NA	NA	NA	Oceania	Australia	NSW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M. Cummins (UTS, Sydney)	NA	NA	NA	NA	NA	2021-02-01	2023-02-05	11	4	Enteritidis	ND	Assembled	1014	421923	4754885	Salmonella enterica;92.0%	30	9867	4.1	Enteritidis	D1	Enteritidis	9	311940	254635	254635	207957	207957	207957	60055	87	87	12	12	12	12	2	2	m. cummins (uts, sydney)	NA	NA	NA	NA	NA	NA	NA
SAL_FB9339AA	ISLHD_2017_9_S80	traces-0VaixsC;ILLUMINA;Paired;;NA;;	SAL_FB9339AA	Human	Human	Human	2017	NA	NA	NA	Oceania	Australia	NSW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M. Cummins (UTS, Sydney)	NA	NA	NA	NA	NA	2021-02-01	2023-02-05	19	1	Typhimurium	ND	Assembled	273	271390	4892708	Salmonella enterica;97.78%	65	15839	4.1	Typhimurium	B	Typhimurium	4	311938	254678	254678	254678	1852	1852	1852	1503	1503	2	2	2	2	2	2	m. cummins (uts, sydney)	NA	NA	NA	NA	NA	NA	NA
SAL_FB9341AA	ISLHD_2018_15_S104	traces-0gWsRZz;ILLUMINA;Paired;;NA;;	SAL_FB9341AA	Human	Human	Human	2018	NA	NA	NA	Oceania	Australia	NSW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M. Cummins (UTS, Sydney)	NA	NA	NA	NA	NA	2021-02-01	2023-02-05	19	1	Typhimurium	ND	Assembled	46	334532	4918937	Salmonella enterica;100.0%	49	8436	4.1	Typhimurium	B	Typhimurium	4	311934	254674	254674	254674	254674	254674	254674	1380	1380	1380	2	2	2	2	2	m. cummins (uts, sydney)	NA	NA	NA	NA	NA	NA	NA
SAL_FB9342AA	ISLHD_2019_08	traces-0vdkjmR;ILLUMINA;Paired;;NA;;	SAL_FB9342AA	Human	Human	Human	2019	NA	NA	NA	Oceania	Australia	NSW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M. Cummins (UTS, Sydney)	NA	NA	NA	NA	NA	2021-02-01	2023-02-05	50	14	Saintpaul	ND	Assembled	121	479589	4746428	Salmonella enterica;100.0%	41	5739	4.1	Saintpaul	B	Saintpaul	4	311937	254677	254677	254677	254677	254677	254677	26425	26425	219	219	79	2	2	2	m. cummins (uts, sydney)	NA	NA	NA	NA	NA	NA	NA
SAL_FB9343AA	SG19_292_Sal	traces-0GGotJS;ILLUMINA;Paired;;NA;;	SAL_FB9343AA	Wild Animal	Avian	Gull	2019	NA	NA	NA	Oceania	Australia	NSW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M. Cummins (UTS, Sydney)	NA	NA	NA	NA	NA	2021-02-01	2023-02-05	292	45	Albany	ND	Assembled	117	519314	4770423	Salmonella enterica;95.23%	37	6397	4.1	Albany	C2-C3	Albany or Duesseldorf	8	311939	254543	254543	186056	99106	39196	5838	55	55	55	55	55	55	55	2	m. cummins (uts, sydney)	NA	NA	NA	NA	NA	NA	NA
SAL_FB9344AA	Seagull_18_117_1_S21	traces-0uQJHki;ILLUMINA;Paired;;NA;;	SAL_FB9344AA	Wild Animal	Avian	Gull	2018	NA	NA	NA	Oceania	Australia	NSW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M. Cummins (UTS, Sydney)	NA	NA	NA	NA	NA	2021-02-01	2023-02-05	19	1	Typhimurium	ND	Assembled	250	376723	4928332	Salmonella enterica;100.0%	62	13088	4.1	Typhimurium	B	Typhimurium	4	311942	254548	254548	254529	254529	254529	5008	1950	1547	1400	2	2	2	2	2	m. cummins (uts, sydney)	NA	NA	NA	NA	NA	NA	NA
SAL_FB9345AA	Seagull_18_255_S68	traces-0gwqHNU;ILLUMINA;Paired;;NA;;	SAL_FB9345AA	Wild Animal	Avian	Gull	2018	NA	NA	NA	Oceania	Australia	NSW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M. Cummins (UTS, Sydney)	NA	NA	NA	NA	NA	2021-02-01	2023-02-05	19	1	Typhimurium	ND	Assembled	579	225892	4924356	Salmonella enterica;100.0%	74	12751	4.1	Typhimurium	B	Typhimurium	4	311943	254548	254548	254529	254529	254529	5008	1950	1547	1400	2	2	2	2	2	m. cummins (uts, sydney)	NA	NA	NA	NA	NA	NA	NA
SAL_FB9346AA	ISLHD_2018_9_S98	traces-0ayUmsB;ILLUMINA;Paired;;NA;;	SAL_FB9346AA	Human	Human	Human	2018	NA	NA	NA	Oceania	Australia	NSW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M. Cummins (UTS, Sydney)	NA	NA	NA	NA	NA	2021-02-01	2023-02-05	2089	1	Typhimurium	ND	Assembled	215	293894	5010624	Salmonella enterica;97.37%	59	6931	4.1	Typhimurium	B	Typhimurium	4	311941	254679	254679	254679	254679	254679	245713	1503	1503	2	2	2	2	2	2	m. cummins (uts, sydney)	NA	NA	NA	NA	NA	NA	NA
SAL_FB9347AA	Seagull_18_240_2_S59	traces-0KRzjfK;ILLUMINA;Paired;;NA;;	SAL_FB9347AA	Wild Animal	Avian	Gull	2018	NA	NA	NA	Oceania	Australia	NSW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M. Cummins (UTS, Sydney)	NA	NA	NA	NA	NA	2021-02-01	2023-02-05	19	1	Typhimurium	ND	Assembled	497	218905	4925364	Salmonella enterica;100.0%	90	11632	4.1	Typhimurium	B	Typhimurium	4	311945	254667	254667	254529	254529	254529	5008	1950	1547	1400	2	2	2	2	2	m. cummins (uts, sydney)	NA	NA	NA	NA	NA	NA	NA
SAL_FB9348AA	ISLHD_2019_26	traces-0XTqKUh;ILLUMINA;Paired;;NA;;	SAL_FB9348AA	Human	Human	Human	2019	NA	NA	NA	Oceania	Australia	NSW	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M. Cummins (UTS, Sydney)	NA	NA	NA	NA	NA	2021-02-01	2023-02-05	1972	343	Enteritidis	ND	Assembled	1190	433341	4700499	Salmonella enterica;96.0%	35	5961	4.1	Enteritidis	D1	Gallinarum or Enteritidis	9	311946	254681	254681	254681	254681	254681	2521	2521	2521	1570	1570	1570	1570	2	2	m. cummins (uts, sydney)	NA	NA	NA	NA	NA	NA	NA
SAL_KB9210AA	MD_6_E12	traces-0yWUYpT;ILLUMINA;Paired;;NA;;	SAL_KB9210AA	Wild Animal	Avian	Gull	2012	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Max Cummins, University of Technology, Sydney	NA	NA	NA	NA	NA	2022-01-24	2023-01-31	16	9	Virchow	ND	Assembled	165	509100	4697490	Salmonella enterica;100.0%	35	12698	4.1	Virchow	C1	Virchow	7	361330	296266	296266	296266	216988	174357	7260	7260	715	715	111	111	111	2	2	max cummins, university of technology, sydney	NA	NA	NA	NA	NA	NA	NA
SAL_KB9211AA	MD_6_F8	traces-0YOuDvw;ILLUMINA;Paired;;NA;;	SAL_KB9211AA	Wild Animal	Avian	Gull	2012	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Max Cummins, University of Technology, Sydney	NA	NA	NA	NA	NA	2022-01-24	2023-01-31	176	8	Muenchen	ND	Assembled	137	440106	5473929	Salmonella enterica;88.23%	107	37033	4.1	Muenchen	C2-C3	Muenchen	8	361327	296263	296263	296263	296263	174758	46037	46037	46037	30462	59	59	22	2	2	max cummins, university of technology, sydney	NA	NA	NA	NA	NA	NA	NA
SAL_KB9212AA	MD_6_A12	traces-0MdGrqD;ILLUMINA;Paired;;NA;;	SAL_KB9212AA	Wild Animal	Avian	Gull	2012	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Max Cummins, University of Technology, Sydney	NA	NA	NA	NA	NA	2022-01-24	2023-01-31	377	34	Bovismorbificans	ND	Assembled	158	497457	4840780	Salmonella enterica;93.55%	44	23008	4.1	Bovismorbificans	C2-C3	Bovismorbificans	8	361328	296264	296264	296264	296264	40834	5763	5763	1356	499	499	214	214	2	2	max cummins, university of technology, sydney	NA	NA	NA	NA	NA	NA	NA
SAL_KB9213AA	MD_7_C2	traces-0aALfZM;ILLUMINA;Paired;;NA;;	SAL_KB9213AA	Wild Animal	Avian	Gull	2012	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Max Cummins, University of Technology, Sydney	NA	NA	NA	NA	NA	2022-01-24	2023-01-31	19	1	Typhimurium	ND	Assembled	95	225812	4985476	Salmonella enterica;92.72%	75	19632	4.1	Typhimurium	B	Typhimurium	4	361329	296265	296265	1852	1852	1852	1852	1503	1503	2	2	2	2	2	2	max cummins, university of technology, sydney	NA	NA	NA	NA	NA	NA	NA
SAL_KB9214AA	MD_6_A8	traces-0vLeRbU;ILLUMINA;Paired;;NA;;	SAL_KB9214AA	Wild Animal	Avian	Gull	2012	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Max Cummins, University of Technology, Sydney	NA	NA	NA	NA	NA	2022-01-24	2023-01-31	19	1	Typhimurium	ND	Assembled	179	271390	4887761	Salmonella enterica;97.22%	51	10875	4.1	Typhimurium	B	Typhimurium	4	361333	296269	296269	1852	1852	1852	1852	1503	1503	2	2	2	2	2	2	max cummins, university of technology, sydney	NA	NA	NA	NA	NA	NA	NA
SAL_KB9215AA	MD_7_D2	traces-0BzsKVD;ILLUMINA;Paired;;NA;;	SAL_KB9215AA	Wild Animal	Avian	Gull	2012	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Max Cummins, University of Technology, Sydney	NA	NA	NA	NA	NA	2022-01-24	2023-01-31	19	1	Typhimurium	ND	Assembled	183	248710	4922536	Salmonella enterica;100.0%	59	12787	4.1	Typhimurium	B	Typhimurium	4	361332	296268	296268	296268	43083	17828	17828	1503	1503	2	2	2	2	2	2	max cummins, university of technology, sydney	NA	NA	NA	NA	NA	NA	NA
SAL_KB9216AA	MD_6_H8	traces-0XSRLnj;ILLUMINA;Paired;;NA;;	SAL_KB9216AA	Wild Animal	Avian	Gull	2012	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Max Cummins, University of Technology, Sydney	NA	NA	NA	NA	NA	2022-01-24	2023-01-31	97	309	ND	ND	Assembled	193	342261	4644845	Salmonella enterica;92.0%	41	17183	4.1	Stanleyville	B	Stanleyville	4	361331	296267	296267	296267	296267	296267	107341	42335	42335	42335	42335	8712	8712	1775	2	max cummins, university of technology, sydney	NA	NA	NA	NA	NA	NA	NA
SAL_KB9217AA	MD_6_A9	traces-0cFJkBa;ILLUMINA;Paired;;NA;;	SAL_KB9217AA	Wild Animal	Avian	Gull	2012	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Max Cummins, University of Technology, Sydney	NA	NA	NA	NA	NA	2022-01-24	2023-01-31	19	1	Typhimurium	ND	Assembled	166	254566	4892724	Salmonella enterica;97.61%	61	19013	4.1	Typhimurium	B	Typhimurium	4	361334	39894	39894	1852	1852	1852	1852	1503	1503	2	2	2	2	2	2	max cummins, university of technology, sydney	NA	NA	NA	NA	NA	NA	NA
SAL_KB9218AA	MD_7_G1	traces-0IFjmTy;ILLUMINA;Paired;;NA;;	SAL_KB9218AA	Wild Animal	Avian	Gull	2012	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Max Cummins, University of Technology, Sydney	NA	NA	NA	NA	NA	2022-01-24	2023-01-31	14	55	Senftenberg	ND	Assembled	323	351936	4930367	Salmonella enterica;100.0%	46	6613	4.1	Senftenberg	E4	Senftenberg	1,3,19	361338	296272	296272	296272	296272	296272	296272	6921	42	42	42	42	42	42	2	max cummins, university of technology, sydney	NA	NA	NA	NA	NA	NA	NA
SAL_KB9219AA	MD_6_C11	traces-0scJCXS;ILLUMINA;Paired;;NA;;	SAL_KB9219AA	Wild Animal	Avian	Gull	2012	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Max Cummins, University of Technology, Sydney	NA	NA	NA	NA	NA	2022-01-24	2023-01-31	19	1	Typhimurium	ND	Assembled	146	454983	4919762	Salmonella enterica;95.66%	73	23909	4.1	Typhimurium	B	Typhimurium	4	361335	296270	296270	296270	296270	296270	296270	169631	2449	2	2	2	2	2	2	max cummins, university of technology, sydney	NA	NA	NA	NA	NA	NA	NA
SAL_KB9220AA	MD_6_G10	traces-0kQXAUc;ILLUMINA;Paired;;NA;;	SAL_KB9220AA	Wild Animal	Avian	Gull	2012	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Max Cummins, University of Technology, Sydney	NA	NA	NA	NA	NA	2022-01-24	2023-01-31	19	1	Typhimurium	ND	Assembled	178	344725	4888650	Salmonella enterica;97.14%	55	8836	4.1	Typhimurium	B	Typhimurium	4	361336	39894	39894	1852	1852	1852	1852	1503	1503	2	2	2	2	2	2	max cummins, university of technology, sydney	NA	NA	NA	NA	NA	NA	NA
SAL_KB9221AA	MD_6_C10	traces-0MOMeap;ILLUMINA;Paired;;NA;;	SAL_KB9221AA	Wild Animal	Avian	Gull	2012	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Max Cummins, University of Technology, Sydney	NA	NA	NA	NA	NA	2022-01-24	2023-01-31	19	1	Typhimurium	ND	Assembled	164	248710	4921779	Salmonella enterica;100.0%	60	7613	4.1	Typhimurium	B	Typhimurium	4	361337	296271	296271	296268	43083	17828	17828	1503	1503	2	2	2	2	2	2	max cummins, university of technology, sydney	NA	NA	NA	NA	NA	NA	NA
SAL_KB9222AA	MD_6_F9	traces-0qXJsLU;ILLUMINA;Paired;;NA;;	SAL_KB9222AA	Wild Animal	Avian	Gull	2012	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Max Cummins, University of Technology, Sydney	NA	NA	NA	NA	NA	2022-01-24	2023-01-31	523	433	Wangata	ND	Assembled	228	263667	4662899	Salmonella enterica;98.0%	71	8910	4.1	Wangata	D1	Wangata	9	361339	296273	296273	296273	71865	7453	7453	7453	7453	7453	7453	7453	106	2	2	max cummins, university of technology, sydney	NA	NA	NA	NA	NA	NA	NA
SAL_KB9223AA	MD_6_H9	traces-0WdyKEs;ILLUMINA;Paired;;NA;;	SAL_KB9223AA	Wild Animal	Avian	Gull	2012	NA	NA	NA	Oceania	Australia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Max Cummins, University of Technology, Sydney	NA	NA	NA	NA	NA	2022-01-24	2023-01-31	43	5	Paratyphi B Var. Java	ND	Assembled	191	363880	4741497	Salmonella enterica;96.66%	40	12056	4.1	Paratyphi B var. Java	B	Paratyphi B var. L(+) tartrate+	4	361340	296274	296274	296274	223791	223791	347	155	155	155	155	155	155	2	2	max cummins, university of technology, sydney	NA	NA	NA	NA	NA	NA	NA
